ENSG	GeneName	chr	GeneStart	GeneEnd	NCBI	HGNC	partition	omim
ENSG00000162722	TRIM58	1	247857187	247880138	25893	HGNC:24150	4	
ENSG00000213185	FAM24B	10	122849078	122879641	196792	HGNC:23475	8	
ENSG00000144671	SLC22A14	3	38282294	38318575	9389	HGNC:8495	9	
ENSG00000104814	MAP4K1	19	38587641	38618882	11184	HGNC:6863	10	
ENSG00000116830	TTF2	1	117060326	117107453	8458	HGNC:12398	1	
ENSG00000132005	RFX1	19	13961530	14007039	5989	HGNC:9982	7	
ENSG00000176956	LY6H	8	143157914	143160711	4062	HGNC:6728	4	
ENSG00000163516	ANKZF1	2	219229783	219236679	55139	HGNC:25527	2	
ENSG00000125508	SRMS	20	63538489	63547749	6725	HGNC:11298	8	
ENSG00000094841	UPRT	X	75156388	75304885	139596	HGNC:28334	10	
ENSG00000167880	EVPL	17	76004502	76027306	2125	HGNC:3503	3	
ENSG00000134313	KIDINS220	2	8721081	8837630	57498	HGNC:29508	8	mmdg
ENSG00000169618	PROKR1	2	68643579	68658251	10887	HGNC:4524	5	
ENSG00000146247	PHIP	6	78934419	79078287	55023	HGNC:15673	9	mmdg
ENSG00000240038	AMY2B	1	103553815	103579534	280	HGNC:478	2	
ENSG00000165379	LRFN5	14	41606876	41904549	145581	HGNC:20360	6	
ENSG00000185000	DGAT1	8	144314584	144326910	8694	HGNC:2843	6	mmdg
ENSG00000196365	LONP1	19	5691834	5720572	9361	HGNC:9479	2	mmdg
ENSG00000132478	UNK	17	75784806	75825799	85451	HGNC:29369	5	
ENSG00000165916	PSMC3	11	47418769	47426473	5702	HGNC:9549	4	mmdg
ENSG00000120256	LRP11	6	149818757	149864359	84918	HGNC:16936	3	
ENSG00000113761	ZNF346	5	177022696	177081189	23567	HGNC:16403	8	
ENSG00000259956	RBM15B	3	51391285	51397908	29890	HGNC:24303	5	
ENSG00000092841	MYL6	12	56158346	56163496	4637	HGNC:7587	6	
ENSG00000173960	UBXN2A	2	23927285	24004909	165324	HGNC:27265	3	
ENSG00000080618	CPB2	13	46053186	46105033	1361	HGNC:2300	3	
ENSG00000143184	XCL1	1	168576605	168582069	6375	HGNC:10645	6	
ENSG00000108849	PPY	17	43940804	43942476	5539	HGNC:9327	1	
ENSG00000140511	HAPLN3	15	88877294	88895597	145864	HGNC:21446	10	
ENSG00000123358	NR4A1	12	52022832	52059507	3164	HGNC:7980	3	
ENSG00000087258	GNAO1	16	56191390	56357444	2775	HGNC:4389	7	mmdg
ENSG00000147246	HTR2C	X	114584078	114910061	3358	HGNC:5295	7	
ENSG00000164867	NOS3	7	150991017	151014588	4846	HGNC:7876	2	cmdg
ENSG00000138686	BBS7	4	121824329	121870487	55212	HGNC:18758	3	mmdg
ENSG00000185008	ROBO2	3	75906695	77649964	6092	HGNC:10250	4	mmdg
ENSG00000132581	SDF2	17	28648346	28662189	6388	HGNC:10675	5	
ENSG00000165699	TSC1	9	132891348	132946874	7248	HGNC:12362	9	mmdg, non_mdg
ENSG00000107854	TNKS2	10	91798426	91865475	80351	HGNC:15677	5	
ENSG00000026950	BTN3A1	6	26402237	26415208	11119	HGNC:1138	3	
ENSG00000145321	GC	4	71741696	71804041	2638	HGNC:4187	9	
ENSG00000170743	SYT9	11	7238778	7469043	143425	HGNC:19265	7	
ENSG00000124743	KLHL31	6	53647916	53665756	401265	HGNC:21353	5	
ENSG00000147419	CCDC25	8	27733316	27772653	55246	HGNC:25591	3	
ENSG00000198298	ZNF485	10	43606419	43617904	220992	HGNC:23440	9	
ENSG00000182405	PGBD4	15	34102083	34108686	161779	HGNC:19401	10	
ENSG00000188848	BEND4	4	42110853	42152878	389206	HGNC:23815	10	
ENSG00000227151	PRR20D	13	57160632	57163653	729246	HGNC:37222	7	
ENSG00000089902	RCOR1	14	102592649	102730561	23186	HGNC:17441	4	
ENSG00000181903	OR4C6	11	55662201	55666195	219432	HGNC:14743	6	
ENSG00000167850	CD300C	17	74541073	74546115	10871	HGNC:19320	4	
ENSG00000164211	STARD4	5	111496033	111512590	134429	HGNC:18058	1	
ENSG00000205903	ZNF316	7	6637318	6658279	100131017	HGNC:13843	4	
ENSG00000147164	SNX12	X	71056332	71073426	29934	HGNC:14976	4	
ENSG00000175224	ATG13	11	46617527	46674818	9776	HGNC:29091	5	
ENSG00000165006	UBAP1	9	34179005	34252523	51271	HGNC:12461	4	mmdg
ENSG00000053372	MRTO4	1	19251805	19260128	51154	HGNC:18477	9	
ENSG00000109113	RAB34	17	28714281	28718429	83871	HGNC:16519	8	mmdg
ENSG00000105877	DNAH11	7	21543039	21901839	8701	HGNC:2942	7	mmdg
ENSG00000178395	CCDC185	1	223393415	223395465	164127	HGNC:26654	9	
ENSG00000261587	TMEM249	8	144352219	144354954	340393	HGNC:44155	8	
ENSG00000123066	MED13L	12	115957905	116277693	23389	HGNC:22962	9	mmdg
ENSG00000173930	SLCO4C1	5	102233986	102296284	353189	HGNC:23612	7	
ENSG00000213965	NUDT19	19	32691821	32713792	390916	HGNC:32036	5	
ENSG00000179674	ARL14	3	160677160	160678448	80117	HGNC:22974	10	
ENSG00000011426	ANLN	7	36389821	36453791	54443	HGNC:14082	10	mmdg
ENSG00000132906	CASP9	1	15490832	15526534	842	HGNC:1511	5	
ENSG00000205045	SLFN12L	17	35464249	35537678	100506736	HGNC:33920	9	
ENSG00000137996	RTCA	1	100266216	100292769	8634	HGNC:17981	7	
ENSG00000006606	CCL26	7	75769533	75789896	10344	HGNC:10625	2	
ENSG00000173517	PEAK1	15	77100656	77420144	79834	HGNC:29431	2	
ENSG00000163377	TAFA4	3	68731766	68953297	151647	HGNC:21591	10	
ENSG00000123416	TUBA1B	12	49127782	49131397	10376	HGNC:18809	2	
ENSG00000112305	SMAP1	6	70667776	70862011	60682	HGNC:19651	9	
ENSG00000043093	DCUN1D1	3	182938074	182985953	54165	HGNC:18184	2	
ENSG00000162148	SAXO4	11	61481120	61490931	220004	HGNC:28869	7	
ENSG00000163328	GPR155	2	174431571	174487094	151556	HGNC:22951	2	
ENSG00000063127	SLC6A16	19	49289638	49325215	28968	HGNC:13622	5	
ENSG00000143536	CRNN	1	152409243	152414263	49860	HGNC:1230	1	
ENSG00000197993	KEL	7	142941114	142962363	3792	HGNC:6308	9	cmdg
ENSG00000105483	CARD8	19	48180770	48255946	22900	HGNC:17057	5	mmdg
ENSG00000078804	TP53INP2	20	34704339	34713439	58476	HGNC:16104	6	
ENSG00000128641	MYO1B	2	191245185	191425389	4430	HGNC:7596	2	
ENSG00000204403	CASP12	11	104885718	104898670	100506742	HGNC:19004	9	
ENSG00000183578	TNFAIP8L3	15	51056598	51105276	388121	HGNC:20620	1	
ENSG00000169764	UGP2	2	63840952	63891562	7360	HGNC:12527	2	mmdg
ENSG00000172116	CD8B	2	86815339	86861924	926	HGNC:1707	1	
ENSG00000147535	PLPP5	8	38263130	38269243	84513	HGNC:25026	1	
ENSG00000186318	BACE1	11	117285232	117316259	23621	HGNC:933	7	
ENSG00000196263	ZNF471	19	56507850	56530221	57573	HGNC:23226	2	
ENSG00000102796	DHRS12	13	51767993	51804163	79758	HGNC:25832	1	
ENSG00000198835	GJC2	1	228149930	228159826	57165	HGNC:17494	5	mmdg
ENSG00000128590	DNAJB9	7	108569867	108574850	4189	HGNC:6968	9	
ENSG00000124733	MEA1	6	43011143	43016868	4201	HGNC:6986	3	
ENSG00000039537	C6	5	41142116	41261438	729	HGNC:1339	1	mmdg
ENSG00000121743	GJA3	13	20138255	20161052	2700	HGNC:4277	5	mmdg
ENSG00000102878	HSF4	16	67164681	67169945	3299	HGNC:5227	4	mmdg
ENSG00000186529	CYP4F3	19	15640897	15662825	4051	HGNC:2646	1	
ENSG00000131477	RAMP2	17	42758447	42763041	10266	HGNC:9844	6	
ENSG00000171017	LRRC8E	19	7888505	7902021	80131	HGNC:26272	4	
ENSG00000167986	DDB1	11	61299451	61342596	1642	HGNC:2717	2	mmdg
ENSG00000196290	NIF3L1	2	200889327	200903938	60491	HGNC:13390	10	
ENSG00000284680	OR8B2	11	124382394	124384499	26595	HGNC:8471	3	
ENSG00000188566	NDOR1	9	137205685	137219361	27158	HGNC:29838	10	
ENSG00000134253	TRIM45	1	117111060	117122587	80263	HGNC:19018	2	
ENSG00000167515	TRAPPC2L	16	88856220	88862686	51693	HGNC:30887	7	mmdg
ENSG00000105856	HBP1	7	107168961	107202522	26959	HGNC:23200	1	
ENSG00000255154	HTD2	3	58306262	58320193	109703458	HGNC:53111	7	
ENSG00000168404	MLKL	16	74671855	74700960	197259	HGNC:26617	2	
ENSG00000104941	RSPH6A	19	45795713	45815308	81492	HGNC:14241	4	
ENSG00000129450	SIGLEC9	19	51124906	51136651	27180	HGNC:10878	7	
ENSG00000168490	PHYHIP	8	22219703	22232101	9796	HGNC:16865	3	
ENSG00000125731	SH2D3A	19	6752160	6767463	10045	HGNC:16885	10	
ENSG00000172478	MAB21L4	2	240886048	240896889	79919	HGNC:26216	3	
ENSG00000168970	JMJD7-PLA2G4B	15	41828095	41848155	8681	HGNC:34449	9	
ENSG00000108406	DHX40	17	59565558	59608345	79665	HGNC:18018	4	
ENSG00000106541	AGR2	7	16791811	16833433	10551	HGNC:328	10	mmdg
ENSG00000004848	ARX	X	25003694	25016420	170302	HGNC:18060	3	mmdg
ENSG00000186788	SPATA31D3	9	81943500	81950093	389762	HGNC:38603	10	
ENSG00000121381	TAS2R9	12	10809094	10810168	50835	HGNC:14917	7	
ENSG00000104894	CD37	19	49335171	49343335	951	HGNC:1666	6	
ENSG00000143954	REG3G	2	79025686	79028505	130120	HGNC:29595	1	
ENSG00000058866	DGKG	3	186105668	186362234	1608	HGNC:2853	4	
ENSG00000131378	RFTN1	3	16313574	16514026	23180	HGNC:30278	9	
ENSG00000185189	NRBP2	8	143833583	143840973	340371	HGNC:19339	4	
ENSG00000137218	FRS3	6	41770176	41786542	10817	HGNC:16970	6	
ENSG00000135722	FBXL8	16	67159932	67164570	55336	HGNC:17875	1	
ENSG00000170464	DNAJC18	5	139408588	139444491	202052	HGNC:28429	9	
ENSG00000125447	GGA3	17	75236599	75262363	23163	HGNC:17079	5	
ENSG00000179331	RAB39A	11	107928448	107963482	54734	HGNC:16521	3	
ENSG00000178922	HYI	1	43450989	43453989	81888	HGNC:26948	4	
ENSG00000160868	CYP3A4	7	99756960	99784248	1576	HGNC:2637	3	mmdg
ENSG00000183856	IQGAP3	1	156525405	156572604	128239	HGNC:20669	10	
ENSG00000214860	EVPLL	17	18377778	18389647	645027	HGNC:35236	8	
ENSG00000176845	METRNL	17	83079609	83095122	284207	HGNC:27584	3	
ENSG00000217128	FNIP1	5	131641714	131797017	96459	HGNC:29418	4	mmdg
ENSG00000159147	DONSON	21	33559542	33588706	29980	HGNC:2993	5	mmdg
ENSG00000005249	PRKAR2B	7	107044705	107161811	5577	HGNC:9392	10	
ENSG00000130638	ATXN10	22	45671798	45845307	25814	HGNC:10549	8	mmdg
ENSG00000188647	PTAR1	9	69709522	69760011	375743	HGNC:30449	3	
ENSG00000160194	NDUFV3	21	42879644	42913304	4731	HGNC:7719	5	
ENSG00000148985	PGAP2	11	3797724	3826371	27315	HGNC:17893	7	mmdg
ENSG00000127884	ECHS1	10	133362485	133373354	1892	HGNC:3151	7	mmdg
ENSG00000159348	CYB5R1	1	202961873	202967275	51706	HGNC:13397	6	
ENSG00000182631	RXFP3	5	33936386	33938918	51289	HGNC:24883	10	
ENSG00000198917	SPOUT1	9	128819651	128829794	51490	HGNC:26933	10	
ENSG00000104432	IL7	8	78675743	78805523	3574	HGNC:6023	10	cmdg
ENSG00000204640	NMS	2	100470482	100483280	129521	HGNC:32203	8	
ENSG00000188277	C15orf62	15	40769980	40772449	643338	HGNC:34489	2	
ENSG00000173401	GLIPR1L1	12	75334670	75370560	256710	HGNC:28392	7	
ENSG00000182327	GLTPD2	17	4788964	4790589	388323	HGNC:33756	5	
ENSG00000185915	KLHL34	X	21654690	21658330	257240	HGNC:26634	4	
ENSG00000117560	FASLG	1	172659103	172666876	356	HGNC:11936	3	cmdg, mmdg
ENSG00000166479	TMX3	18	68673688	68715108	54495	HGNC:24718	4	
ENSG00000152465	NMT2	10	15102584	15168693	9397	HGNC:7858	7	
ENSG00000154133	ROBO4	11	124883691	124898500	54538	HGNC:17985	10	mmdg
ENSG00000118508	RAB32	6	146543833	146554953	10981	HGNC:9772	10	cmdg
ENSG00000124207	CSE1L	20	49046246	49096960	1434	HGNC:2431	6	
ENSG00000168158	OR2C1	16	3355889	3357306	4993	HGNC:8242	10	
ENSG00000144015	TRIM43	2	95592001	95599778	129868	HGNC:19015	1	
ENSG00000131055	COX4I2	20	31637912	31645006	84701	HGNC:16232	4	mmdg
ENSG00000169894	MUC3A	7	100949534	100968347	4584	HGNC:7513	6	
ENSG00000154611	PSMA8	18	26133852	26193355	143471	HGNC:22985	3	
ENSG00000165164	CFAP47	X	35919734	36385317	286464	HGNC:26708	6	mmdg
ENSG00000211450	SELENOH	11	57741491	57743554	280636	HGNC:18251	6	
ENSG00000169567	HINT1	5	131155383	131224468	3094	HGNC:4912	2	mmdg
ENSG00000197757	HOXC6	12	53990624	54030823	3223	HGNC:5128	4	
ENSG00000102678	FGF9	13	21671073	21704498	2254	HGNC:3687	7	mmdg
ENSG00000126453	BCL2L12	19	49665142	49673916	83596	HGNC:13787	3	
ENSG00000136463	TACO1	17	63600882	63608365	51204	HGNC:24316	8	mmdg
ENSG00000197253	TPSB2	16	1227272	1232757	64499	HGNC:14120	1	
ENSG00000119888	EPCAM	2	47345158	47387601	4072	HGNC:11529	10	mmdg
ENSG00000188124	OR2AG2	11	6765626	6771976	338755	HGNC:15143	5	
ENSG00000171291	ZNF439	19	11848726	11883750	90594	HGNC:20873	10	
ENSG00000124882	EREG	4	74365145	74388749	2069	HGNC:3443	5	
ENSG00000070808	CAMK2A	5	150219491	150290093	815	HGNC:1460	7	mmdg
ENSG00000157110	RBPMS	8	30384511	30572256	11030	HGNC:19097	10	
ENSG00000267060	PTGES3L	17	42968088	42980433	100885848	HGNC:43943	5	
ENSG00000198553	KCNRG	13	50015254	50020922	283518	HGNC:18893	4	
ENSG00000278195	SSTR3	22	37204237	37212477	6753	HGNC:11332	5	
ENSG00000164081	TEX264	3	51662693	51704323	51368	HGNC:30247	8	
ENSG00000077549	CAPZB	1	19338775	19485539	832	HGNC:1491	4	
ENSG00000063322	MED29	19	39391303	39400641	55588	HGNC:23074	7	
ENSG00000177239	MAN1B1	9	137086857	137109189	11253	HGNC:6823	4	mmdg
ENSG00000181027	FKRP	19	46746046	46776988	79147	HGNC:17997	2	mmdg
ENSG00000105679	GAPDHS	19	35533455	35545319	26330	HGNC:24864	4	
ENSG00000123191	ATP7B	13	51930436	52012125	540	HGNC:870	7	mmdg
ENSG00000146802	TMEM168	7	112762377	112790423	64418	HGNC:25826	6	
ENSG00000156234	CXCL13	4	77511753	77611834	10563	HGNC:10639	10	
ENSG00000134287	ARF3	12	48935723	48957487	377	HGNC:654	7	
ENSG00000137713	PPP2R1B	11	111726908	111766389	5519	HGNC:9303	9	non_mdg
ENSG00000166446	CDYL2	16	80597907	80804598	124359	HGNC:23030	6	
ENSG00000203786	KPRP	1	152758025	152762056	448834	HGNC:31823	5	
ENSG00000157103	SLC6A1	3	10992186	11039247	6529	HGNC:11042	10	mmdg
ENSG00000118733	OLFM3	1	101802560	101996926	118427	HGNC:17990	1	
ENSG00000169169	CPT1C	19	49690898	49713731	126129	HGNC:18540	8	mmdg
ENSG00000165929	TC2N	14	91779746	91867536	123036	HGNC:19859	4	
ENSG00000165434	PGM2L1	11	74330316	74398433	283209	HGNC:20898	6	mmdg
ENSG00000072415	PALS1	14	67240713	67336061	64398	HGNC:18669	2	
ENSG00000132471	WBP2	17	75845699	75856507	23558	HGNC:12738	8	mmdg
ENSG00000117000	RLF	1	40161387	40240921	6018	HGNC:10025	2	
ENSG00000198168	SVIP	11	22813799	22830299	258010	HGNC:25238	10	
ENSG00000067533	RRP15	1	218285293	218337983	51018	HGNC:24255	1	
ENSG00000142484	TM4SF5	17	4771884	4783213	9032	HGNC:11857	3	
ENSG00000170142	UBE2E1	3	23805955	23891640	7324	HGNC:12477	10	
ENSG00000140479	PCSK6	15	101289784	101525202	5046	HGNC:8569	4	
ENSG00000100422	CERK	22	46684410	46738252	64781	HGNC:19256	9	
ENSG00000144746	ARL6IP5	3	69084937	69106092	10550	HGNC:16937	3	
ENSG00000111679	PTPN6	12	6946468	6961316	5777	HGNC:9658	9	
ENSG00000168255	POLR2J3	7	102537918	102572653		HGNC:33853	7	
ENSG00000119787	ATL2	2	38293954	38377285	64225	HGNC:24047	3	
ENSG00000179361	ARID3B	15	74541206	74598131	10620	HGNC:14350	2	
ENSG00000112941	TENT4A	5	6713432	6757044	11044	HGNC:16705	2	
ENSG00000132563	REEP2	5	138439057	138446969	51308	HGNC:17975	3	mmdg
ENSG00000205111	CDKL4	2	39168045	39243983	344387	HGNC:19287	10	
ENSG00000177283	FZD8	10	35638247	35642296	8325	HGNC:4046	5	
ENSG00000049540	ELN	7	74027789	74069907	2006	HGNC:3327	6	mmdg
ENSG00000113971	NPHP3	3	132680609	132722432	27031	HGNC:7907	10	mmdg
ENSG00000161016	RPL8	8	144789765	144792587	6132	HGNC:10368	6	
ENSG00000206538	VGLL3	3	86876388	86991149	389136	HGNC:24327	7	
ENSG00000119922	IFIT2	10	89283694	89309271	3433	HGNC:5409	2	
ENSG00000028116	VRK2	2	57907629	58159920	7444	HGNC:12719	4	
ENSG00000147166	ITGB1BP2	X	71301750	71305371	26548	HGNC:6154	8	
ENSG00000029534	ANK1	8	41653220	41896741	286	HGNC:492	9	mmdg
ENSG00000101596	SMCHD1	18	2655726	2805017	23347	HGNC:29090	2	mmdg
ENSG00000137185	ZSCAN9	6	28224886	28233487	7746	HGNC:12984	10	
ENSG00000170634	ACYP2	2	53970838	54305300	98	HGNC:180	3	
ENSG00000221926	TRIM16	17	15627960	15684311	10626	HGNC:17241	10	
ENSG00000172752	COL6A5	3	130345516	130484846	256076	HGNC:26674	10	
ENSG00000183291	SELENOF	1	86862445	86914424	9403	HGNC:17705	6	
ENSG00000168131	OR2B2	6	27911185	27912396	81697	HGNC:13966	3	
ENSG00000134775	FHOD3	18	36297713	36780220	80206	HGNC:26178	9	mmdg
ENSG00000106086	PLEKHA8	7	30027404	30130483	84725	HGNC:30037	8	
ENSG00000186136	TAS2R42	12	11185993	11186937	353164	HGNC:18888	2	
ENSG00000074657	ZNF532	18	58862600	58986480	55205	HGNC:30940	1	
ENSG00000102239	BRS3	X	136487947	136493780	680	HGNC:1113	4	
ENSG00000117614	SYF2	1	25222276	25232502	25949	HGNC:19824	10	
ENSG00000138395	CDK15	2	201790461	201895550	65061	HGNC:14434	8	
ENSG00000152147	GEMIN6	2	38751534	38785002	79833	HGNC:20044	6	
ENSG00000196550	FAM72A	1	206186179	206204414	729533	HGNC:24044	6	
ENSG00000136098	NEK3	13	52132639	52159597	4752	HGNC:7746	6	
ENSG00000108468	CBX1	17	48070052	48101478	10951	HGNC:1551	5	
ENSG00000113593	PPWD1	5	65563236	65587549	23398	HGNC:28954	7	
ENSG00000155754	C2CD6	2	201487421	201619178	151254	HGNC:14438	2	mmdg
ENSG00000137124	ALDH1B1	9	38392702	38398661	219	HGNC:407	6	
ENSG00000144035	NAT8	2	73640723	73642422	9027	HGNC:18069	1	
ENSG00000118276	B4GALT6	18	31622246	31685836	9331	HGNC:929	6	
ENSG00000265203	RBP3	10	47348363	47357881	5949	HGNC:9921	3	mmdg
ENSG00000184709	LRRC26	9	137168758	137170051	389816	HGNC:31409	5	
ENSG00000111602	TIMELESS	12	56416363	56449426	8914	HGNC:11813	4	mmdg
ENSG00000114423	CBLB	3	105655461	105869552	868	HGNC:1542	6	mmdg
ENSG00000158062	UBXN11	1	26281328	26318363	91544	HGNC:30600	2	
ENSG00000168005	SPINDOC	11	63813456	63827716	144097	HGNC:25115	1	
ENSG00000169871	TRIM56	7	101085481	101097967	81844	HGNC:19028	9	
ENSG00000198271	KRTAP4-5	17	41148924	41149825	85289	HGNC:18899	4	
ENSG00000105982	RNF32	7	156640281	156677130	140545	HGNC:17118	9	
ENSG00000112237	CCNC	6	99542387	99568825	892	HGNC:1581	6	
ENSG00000131467	PSME3	17	42824385	42843760	10197	HGNC:9570	10	
ENSG00000168356	SCN11A	3	38845764	39052157	11280	HGNC:10583	5	mmdg
ENSG00000132481	TRIM47	17	75874164	75878581	91107	HGNC:19020	6	
ENSG00000174136	RGMB	5	98768650	98798643	285704	HGNC:26896	4	
ENSG00000267909	CCDC177	14	69569799	69574871	56936	HGNC:23243	8	
ENSG00000180398	MCFD2	2	46901870	46941855	90411	HGNC:18451	6	mmdg
ENSG00000134398	ERN2	16	23690310	23713226	10595	HGNC:16942	6	
ENSG00000119396	RAB14	9	121178133	121223014	51552	HGNC:16524	5	
ENSG00000015133	CCDC88C	14	91271323	91417844	440193	HGNC:19967	3	mmdg
ENSG00000274252	GGTLC3	22	18516344	18518161	728226	HGNC:33426	9	
ENSG00000284635	SCYGR8	2	227745894	227746220	112441432	HGNC:34227	10	
ENSG00000133030	MPRIP	17	17042457	17217679	23164	HGNC:30321	3	
ENSG00000143158	MPC2	1	167916675	167937072	25874	HGNC:24515	10	
ENSG00000239886	KRTAP9-2	17	41226648	41227652	83899	HGNC:16926	10	
ENSG00000160014	CALM3	19	46601074	46610782	808	HGNC:1449	9	mmdg
ENSG00000185920	PTCH1	9	95442980	95517057	5727	HGNC:9585	10	mmdg, non_mdg
ENSG00000225973	PIGBOS1	15	55317184	55319161	101928527	HGNC:50696	5	
ENSG00000241399	CD302	2	159768628	159798255	9936	HGNC:30843	1	
ENSG00000179115	FARSA	19	12922479	12934037	2193	HGNC:3592	7	mmdg
ENSG00000196081	ZNF724	19	23221599	23250394	440519	HGNC:32460	7	
ENSG00000150783	TEX12	11	112167372	112172556	56158	HGNC:11734	10	
ENSG00000066926	FECH	18	57544377	57586732	2235	HGNC:3647	8	mmdg
ENSG00000070770	CSNK2A2	16	58157907	58198106	1459	HGNC:2459	4	
ENSG00000108344	PSMD3	17	39980807	39997959	5709	HGNC:9560	4	
ENSG00000102738	MRPS31	13	40729128	40771190	10240	HGNC:16632	6	
ENSG00000198336	MYL4	17	47200446	47223679	4635	HGNC:7585	3	mmdg
ENSG00000185527	PDE6G	17	81650459	81663112	5148	HGNC:8789	7	mmdg
ENSG00000162877	PM20D1	1	205828025	205850132	148811	HGNC:26518	10	
ENSG00000092470	WDR76	15	43826980	43868412	79968	HGNC:25773	2	
ENSG00000076928	ARHGEF1	19	41883173	41930150	9138	HGNC:681	4	mmdg
ENSG00000175806	MSRA	8	10054292	10428891	4482	HGNC:7377	2	
ENSG00000130313	PGLS	19	17511636	17521288	25796	HGNC:8903	5	
ENSG00000250361	GYPB	4	143996104	144019380	2994	HGNC:4703	7	cmdg
ENSG00000047346	ATOSA	15	52581317	52709817	56204	HGNC:25609	1	
ENSG00000119326	CTNNAL1	9	108942569	109013522	8727	HGNC:2512	6	
ENSG00000089063	TMEM230	20	5068232	5113103	29058	HGNC:15876	5	
ENSG00000171811	CFAP46	10	132808392	132942823	54777	HGNC:25247	1	
ENSG00000113758	DBN1	5	177456608	177474401	1627	HGNC:2695	8	
ENSG00000256525	POLG2	17	64477785	64497054	11232	HGNC:9180	4	mmdg
ENSG00000120324	PCDHB10	5	141192353	141195647	56126	HGNC:8681	8	
ENSG00000101213	PTK6	20	63528001	63537376	5753	HGNC:9617	7	
ENSG00000197056	ZMYM1	1	35032172	35115859	79830	HGNC:26253	3	
ENSG00000198829	SUCNR1	3	151873643	151884619	56670	HGNC:4542	9	
ENSG00000179918	SEPHS2	16	30443631	30445874	22928	HGNC:19686	9	
ENSG00000168615	ADAM9	8	38996754	39105445	8754	HGNC:216	6	mmdg
ENSG00000172538	FAM170B	10	49131154	49134021	170370	HGNC:19736	5	
ENSG00000140694	PARN	16	14435700	14632728	5073	HGNC:8609	9	mmdg
ENSG00000104915	STX10	19	13144058	13150383	8677	HGNC:11428	7	
ENSG00000156030	MIDEAS	14	73715122	73790285	91748	HGNC:19853	5	
ENSG00000117791	MTARC2	1	220748225	220784815	54996	HGNC:26064	7	
ENSG00000156709	AIFM1	X	130124666	130165879	9131	HGNC:8768	1	mmdg
ENSG00000104375	STK3	8	98371228	98942827	6788	HGNC:11406	4	
ENSG00000012963	UBR7	14	93207241	93229215	55148	HGNC:20344	9	mmdg
ENSG00000068438	FTSJ1	X	48476021	48486364	24140	HGNC:13254	3	mmdg
ENSG00000185917	SETD4	21	36034541	36079389	54093	HGNC:1258	7	
ENSG00000146926	ASB10	7	151175698	151187832	136371	HGNC:17185	2	mmdg
ENSG00000110841	PPFIBP1	12	27523431	27695564	8496	HGNC:9249	8	mmdg
ENSG00000090621	PABPC4	1	39560709	39576790	8761	HGNC:8557	3	
ENSG00000107014	RLN2	9	5299864	5304716	6019	HGNC:10027	8	
ENSG00000204396	VWA7	6	31765590	31777328	80737	HGNC:13939	9	
ENSG00000171045	TSNARE1	8	142212080	142403182	203062	HGNC:26437	8	
ENSG00000110931	CAMKK2	12	121237675	121298308	10645	HGNC:1470	5	
ENSG00000149575	SCN2B	11	118162806	118176639	6327	HGNC:10589	6	mmdg
ENSG00000101639	CEP192	18	12991362	13125052	55125	HGNC:25515	8	
ENSG00000123119	NECAB1	8	90791741	90959393	64168	HGNC:20983	6	
ENSG00000182170	MRGPRG	11	3217944	3218813	386746	HGNC:24829	9	
ENSG00000109181	UGT2B10	4	68815994	68832023	7365	HGNC:12544	9	
ENSG00000248485	PCP4L1	1	161258745	161285450	654790	HGNC:20448	2	
ENSG00000176797	DEFB103A	8	7881392	7882663	414325	HGNC:15967	8	
ENSG00000154429	CCSAP	1	229321011	229343294	126731	HGNC:29578	8	
ENSG00000225396	FAM236D	X	72807425	72808210	105373251	HGNC:52642	10	
ENSG00000119522	DENND1A	9	123379654	123930152	57706	HGNC:29324	6	
ENSG00000144134	RABL2A	2	113627229	113643396	11159	HGNC:9799	5	
ENSG00000171236	LRG1	19	4536402	4540036	116844	HGNC:29480	9	
ENSG00000076321	KLHL20	1	173714941	173786692	27252	HGNC:25056	7	
ENSG00000072210	ALDH3A2	17	19648136	19685760	224	HGNC:403	2	mmdg
ENSG00000109762	SNX25	4	185204237	185370185	83891	HGNC:21883	9	
ENSG00000138136	LBX1	10	101226994	101229463	10660	HGNC:16960	4	mmdg
ENSG00000175414	ARL10	5	176365487	176401865	285598	HGNC:22042	5	
ENSG00000155252	PI4K2A	10	97640671	97676434	55361	HGNC:30031	1	mmdg
ENSG00000178033	CALHM5	6	116511639	116524788	254228	HGNC:21568	8	
ENSG00000144224	UBXN4	2	135741734	135785056	23190	HGNC:14860	4	
ENSG00000181773	GPR3	1	27392622	27395814	2827	HGNC:4484	10	
ENSG00000126259	KIRREL2	19	35855861	35867136	84063	HGNC:18816	9	
ENSG00000198610	AKR1C4	10	5195462	5218949	1109	HGNC:387	4	cmdg
ENSG00000250506	CDK3	17	76000855	76005999	1018	HGNC:1772	2	
ENSG00000063241	ISOC2	19	55452985	55462343	79763	HGNC:26278	9	
ENSG00000185668	POU3F1	1	38043829	38046793	5453	HGNC:9214	6	
ENSG00000172795	DCP2	5	112976702	113022195	167227	HGNC:24452	6	
ENSG00000103018	CYB5B	16	69398402	69466264	80777	HGNC:24374	9	
ENSG00000159723	AGRP	16	67482571	67483547	181	HGNC:330	5	cmdg
ENSG00000144136	SLC20A1	2	112645939	112663825	6574	HGNC:10946	4	
ENSG00000184708	EIF4ENIF1	22	31436977	31496108	56478	HGNC:16687	7	
ENSG00000103460	TOX3	16	52436417	52547802	27324	HGNC:11972	2	
